9.926817600000001462e+00 1.830806444354160381e-03
9.933637200000001499e+00 3.181472707528068111e-03
9.940456799999999760e+00 4.533991850950271421e-03
9.947276399999999796e+00 5.888363775352596120e-03
9.954096000000001609e+00 7.244588480735040907e-03
9.960915599999999870e+00 8.602665867488448054e-03
9.967735199999999907e+00 9.962596134762935832e-03
9.974554799999999943e+00 1.132437938250863835e-02
9.981374400000001756e+00 1.268802070163568135e-02
9.988194000000000017e+00 1.408042899679679862e-02
9.995013600000000054e+00 1.576973865454416035e-02
1.000183300000000131e+01 1.835236537206660218e-02
1.000865300000000069e+01 2.211695725749080257e-02
1.001547200000000082e+01 2.662602114026080269e-02
1.002229200000000020e+01 3.133504070484480208e-02
1.002911199999999958e+01 3.606045246091359874e-02
1.003593099999999971e+01 4.079225790433720078e-02
1.004275099999999910e+01 4.553046569958969780e-02
1.004957000000000100e+01 5.027506524051700981e-02
1.005639000000000038e+01 5.502606706708500217e-02
1.006321000000000154e+01 5.978438441038100987e-02
1.007002899999999990e+01 6.469723352921639969e-02
1.007684900000000106e+01 7.063933625463800214e-02
1.008366799999999941e+01 7.902329006914719789e-02
1.009048800000000057e+01 9.005465897750400406e-02
1.009730799999999995e+01 1.024323934387000035e-01
1.010412700000000008e+01 1.150860570506350017e-01
1.011094700000000124e+01 1.277622093985160134e-01
1.011776600000000137e+01 1.405589495419060087e-01
1.012458600000000075e+01 1.546766616845519915e-01
1.013140600000000013e+01 1.729932204854819910e-01
1.013822500000000026e+01 1.971330505739249950e-01
1.014504499999999965e+01 2.251243210806049833e-01
1.015186399999999978e+01 2.542172018773840025e-01
1.015868400000000094e+01 2.834131427118720126e-01
1.016550400000000032e+01 3.126480452751360106e-01
1.017232300000000045e+01 3.419479069083140033e-01
1.017914299999999983e+01 3.728990805288059929e-01
1.018596199999999996e+01 4.127858554009499747e-01
1.019278200000000112e+01 4.711950350945100507e-01
1.019960200000000050e+01 5.474362412190280081e-01
1.020642100000000063e+01 6.315921623267449769e-01
1.021324100000000001e+01 7.170846520657930823e-01
1.022006000000000192e+01 8.027015508059001103e-01
1.022688000000000130e+01 8.884321476681600327e-01
1.023369900000000143e+01 9.742762670048521478e-01
1.024051900000000082e+01 1.060234111351560093e+00
1.024733900000000020e+01 1.146305563114470072e+00
1.025415800000000033e+01 1.232490522566760172e+00
1.026097799999999971e+01 1.318789221766379915e+00
1.026779699999999984e+01 1.405201514672369978e+00
1.027461700000000100e+01 1.491727461376900044e+00
1.028143700000000038e+01 1.578367035965029919e+00
1.028825600000000051e+01 1.665118739116800084e+00
1.029507599999999989e+01 1.751898566862840179e+00
1.030189500000000002e+01 1.838313926853750058e+00
1.030871499999999941e+01 1.923843422532149905e+00
1.031553500000000057e+01 2.008516879313950287e+00
1.032235400000000070e+01 2.092870486113119988e+00
1.032917400000000185e+01 2.177265722528520353e+00
1.033599300000000021e+01 2.261769637187730275e+00
1.034281300000000137e+01 2.346383382268120155e+00
1.034963300000000075e+01 2.431106850478040204e+00
1.035645200000000088e+01 2.515650750512240297e+00
1.036327200000000026e+01 2.596256852411039873e+00
1.037009100000000039e+01 2.663407921834139991e+00
1.037691099999999977e+01 2.711163914829679555e+00
1.038373100000000093e+01 2.745687022319310167e+00
1.039055000000000106e+01 2.776378858265000193e+00
1.039737000000000045e+01 2.806847179985400231e+00
1.040418900000000058e+01 2.837319307341479746e+00
1.041100899999999996e+01 2.866635514279040287e+00
1.041782899999999934e+01 2.890356856595699853e+00
1.042464799999999947e+01 2.903590967975360204e+00
1.043146800000000063e+01 2.907625247189280060e+00
1.043828700000000076e+01 2.908023251904000350e+00
1.044510700000000192e+01 2.908163144363430597e+00
1.045192700000000130e+01 2.909761186106170072e+00
1.045874600000000143e+01 2.914806387130140397e+00
1.046556600000000081e+01 2.923560885571680146e+00
1.047238500000000094e+01 2.934177229957049882e+00
1.047920500000000033e+01 2.945160235592299891e+00
1.048602499999999971e+01 2.956161970561249852e+00
1.049284400000000161e+01 2.967175240308960404e+00
1.049966400000000100e+01 2.978200609530719856e+00
1.050648300000000113e+01 2.989237511798460645e+00
1.051330300000000051e+01 3.000286515273030474e+00
1.052012299999999989e+01 3.011347231105970135e+00
1.052694200000000002e+01 3.022419582518760084e+00
1.053376199999999940e+01 3.033504037737539960e+00
1.054058099999999953e+01 3.044600021670359702e+00
1.054740100000000069e+01 3.055708111141949956e+00
1.055422100000000185e+01 3.066828018173140435e+00
1.056104000000000021e+01 3.077959451319200124e+00
1.056786000000000136e+01 3.089102992603200093e+00
1.057467899999999972e+01 3.100258058269289574e+00
1.058149900000000088e+01 3.111425233806100366e+00
1.058831900000000026e+01 3.122604226902510494e+00
1.059513800000000039e+01 3.133794741781840365e+00
1.060195800000000155e+01 3.144879369338520192e+00
1.060877700000000168e+01 3.154573945712700223e+00
1.061559700000000106e+01 3.159899111922900072e+00
1.062241700000000044e+01 3.159279430076249895e+00
1.062923600000000057e+01 3.154823677525000036e+00
1.063605599999999995e+01 3.149322461087759706e+00
1.064287500000000009e+01 3.143737969005000021e+00
1.064969499999999947e+01 3.137450520057349479e+00
1.065651500000000063e+01 3.127688537846950556e+00
1.066333400000000076e+01 3.111190736876860541e+00
1.067015400000000014e+01 3.088580216003040224e+00
1.067697300000000027e+01 3.063437199929730070e+00
1.068379299999999965e+01 3.037912180501959991e+00
1.069061300000000081e+01 3.012350257634380579e+00
1.069743200000000094e+01 2.986753074183920553e+00
1.070425200000000032e+01 2.961120977248200337e+00
1.071107100000000045e+01 2.935453517900190601e+00
1.071789100000000161e+01 2.909751354007040547e+00
1.072471100000000099e+01 2.883729575313060067e+00
1.073153000000000112e+01 2.854042676798400624e+00
1.073835000000000051e+01 2.812600658952000288e+00
1.074516900000000064e+01 2.754752085636180237e+00
1.075198900000000002e+01 2.685988455895130134e+00
1.075880899999999940e+01 2.614087941702829987e+00
1.076562799999999953e+01 2.541905585214240038e+00
1.077244800000000069e+01 2.469629917801920094e+00
1.077926700000000082e+01 2.397260366305830281e+00
1.078608700000000020e+01 2.324797597892899859e+00
1.079290700000000136e+01 2.252241275584370150e+00
1.079972599999999971e+01 2.179591197561119742e+00
1.080654600000000087e+01 2.106846909796500356e+00
1.081336499999999923e+01 2.033679720113099609e+00
1.082018500000000039e+01 1.957764888426599903e+00
1.082700500000000154e+01 1.874876943273600327e+00
1.083382400000000167e+01 1.783884892604160388e+00
1.084064400000000106e+01 1.688404285454400355e+00
1.084746300000000119e+01 1.591848056258460042e+00
1.085428300000000057e+01 1.495140035973649972e+00
1.086110299999999995e+01 1.398309230182039897e+00
1.086792200000000008e+01 1.301355519140820149e+00
1.087474199999999946e+01 1.204343638557539897e+00
1.088156100000000137e+01 1.108980143285700048e+00
1.088838100000000075e+01 1.021144088033852926e+00
1.089520100000000014e+01 9.465849666177090782e-01
1.090202000000000027e+01 8.829810153944599449e-01
1.090883999999999965e+01 8.233551605775599747e-01
1.091565899999999978e+01 7.641101784531328933e-01
1.092247899999999916e+01 7.047911434025349031e-01
1.092929799999999929e+01 6.453973863851119042e-01
1.093611800000000045e+01 5.859290091277959966e-01
1.094293800000000161e+01 5.263861659422220951e-01
1.094975700000000174e+01 4.671287331014850608e-01
1.095657700000000112e+01 4.112112913870000774e-01
1.096339600000000125e+01 3.648114859289640077e-01
1.097021600000000063e+01 3.302694984194560202e-01
1.097703600000000002e+01 3.026780793361080191e-01
1.098385500000000015e+01 2.767312409932199957e-01
1.099067500000000130e+01 2.508197768322000254e-01
1.099749400000000144e+01 2.249179099345480215e-01
1.100431400000000082e+01 1.998047900866140314e-01
1.101113400000000020e+01 1.778105996711699943e-01
1.101795300000000033e+01 1.608364419695099967e-01
1.102477299999999971e+01 1.476772753259200099e-01
1.103159199999999984e+01 1.357791620019119794e-01
1.103841199999999922e+01 1.239838851204799891e-01
1.104523200000000038e+01 1.121739624023039977e-01
1.105205100000000051e+01 1.003501529466014897e-01
1.105887100000000167e+01 8.867001440735482187e-02
1.106569000000000003e+01 7.810981535177199953e-02
1.107251000000000118e+01 7.029406779396500660e-02
1.107933000000000057e+01 6.550782161141399662e-02
1.108614900000000070e+01 6.227917917768810430e-02
1.109296900000000008e+01 5.935849819564110313e-02
1.109978800000000021e+01 5.644114883431639723e-02
1.110660800000000137e+01 5.352017388290881278e-02
1.111342800000000075e+01 5.059556909971320987e-02
1.112024700000000088e+01 4.766733019819440614e-02
1.112706700000000026e+01 4.473546713024619675e-02
1.113388600000000039e+01 4.179996936418340497e-02
1.114070599999999978e+01 3.886084578675119694e-02
1.114752599999999916e+01 3.591854273758139648e-02
1.115434500000000106e+01 3.299634166693800330e-02
1.116116500000000045e+01 3.019628747798649981e-02
1.116798400000000058e+01 2.764707589495200152e-02
1.117480399999999996e+01 2.533401597010319709e-02
1.118162400000000112e+01 2.312093608732559979e-02
1.118844299999999947e+01 2.092062511138319952e-02
1.119526300000000063e+01 1.871773301195790024e-02
1.120208200000000076e+01 1.651214107859260219e-02
1.120890200000000014e+01 1.430385021751040021e-02
1.121572200000000130e+01 1.209286099787640172e-02
1.122254100000000143e+01 9.879170858058151927e-03
1.122936100000000081e+01 7.662782317004099980e-03
1.123618000000000094e+01 5.443693812029000781e-03
1.124300000000000033e+01 3.221906509999999772e-03
