4.565809999999999924e+00 4.895872404899999711e-04
4.567160000000000331e+00 6.394023999999999888e-04
4.568509999999999849e+00 8.269642691400000195e-04
4.569860000000000255e+00 1.056473944380000030e-03
4.571220000000000283e+00 1.331838660660000133e-03
4.572569999999999801e+00 1.667058425460000038e-03
4.573920000000000208e+00 2.068697111520000249e-03
4.575269999999999726e+00 2.501766786539999683e-03
4.576620000000000132e+00 2.970208073520000207e-03
4.577969999999999651e+00 3.461032301430000055e-03
4.579320000000000057e+00 3.859982097120000059e-03
4.580669999999999575e+00 4.208989855529999061e-03
4.582030000000000491e+00 4.492689579060000701e-03
4.583380000000000898e+00 4.628709628200001515e-03
4.584730000000000416e+00 4.733596183100000077e-03
4.586080000000000823e+00 4.812907516800001180e-03
4.587430000000000341e+00 4.933551593500000443e-03
4.588780000000000747e+00 5.122363338400001166e-03
4.590130000000000265e+00 5.383625773100000206e-03
4.591480000000000672e+00 5.778928557600000911e-03
4.592840000000000700e+00 6.282316194000001422e-03
4.594190000000000218e+00 6.910488714199999709e-03
4.595540000000000624e+00 7.743898498600000624e-03
4.596890000000000143e+00 8.746456634100001348e-03
4.598240000000000549e+00 9.955925318400001695e-03
4.599590000000000067e+00 1.148830395120000077e-02
4.600940000000000474e+00 1.334567060160000117e-02
4.602289999999999992e+00 1.561082961129999988e-02
4.603650000000000020e+00 1.846344472650000151e-02
4.605000000000000426e+00 2.196294885000000391e-02
4.606349999999999945e+00 2.628968316450000162e-02
4.607700000000000351e+00 3.174815884800000210e-02
4.609049999999999869e+00 3.848358560850000110e-02
4.610400000000000276e+00 4.684765752000000227e-02
4.611749999999999794e+00 5.734987829999999703e-02
4.613100000000000200e+00 7.036407561000000699e-02
4.614460000000000228e+00 8.656542381600000613e-02
4.615809999999999746e+00 1.067844564449999950e-01
4.617160000000000153e+00 1.319053354599999950e-01
4.618509999999999671e+00 1.632467781620000058e-01
4.619860000000000078e+00 2.022440732059999913e-01
4.621210000000000484e+00 2.506650591830000274e-01
4.622560000000000002e+00 3.106323339520000171e-01
4.623910000000000409e+00 3.833785507020000538e-01
4.625269999999999548e+00 4.714907732599999401e-01
4.626619999999999955e+00 5.741589153799999679e-01
4.627970000000000361e+00 6.879014608000000308e-01
4.629319999999999879e+00 8.149732687199999770e-01
4.630670000000000286e+00 9.426793839100000572e-01
4.632019999999999804e+00 1.066578189239999919e+00
4.633370000000000211e+00 1.188918108630000248e+00
4.634719999999999729e+00 1.286389709599999875e+00
4.636080000000000645e+00 1.367203172400000000e+00
4.637430000000000163e+00 1.433554823609999973e+00
4.638780000000000570e+00 1.469435618160000123e+00
4.640130000000000088e+00 1.493829531809999889e+00
4.641480000000000494e+00 1.507408818120000049e+00
4.642830000000000901e+00 1.509272605080000274e+00
4.644180000000000419e+00 1.509590709000000253e+00
4.645530000000000825e+00 1.508129504730000292e+00
4.646880000000000344e+00 1.507959028800000212e+00
4.648240000000000371e+00 1.509116191360000192e+00
4.649590000000000778e+00 1.512214053240000355e+00
4.650940000000000296e+00 1.516969194160000090e+00
4.652290000000000703e+00 1.523741282250000273e+00
4.653640000000000221e+00 1.528827773720000227e+00
4.654990000000000627e+00 1.532520462790000204e+00
4.656340000000000146e+00 1.535078889500000043e+00
4.657690000000000552e+00 1.534974343330000046e+00
4.659050000000000580e+00 1.532836768100000358e+00
4.660400000000000098e+00 1.529454732400000072e+00
4.661750000000000504e+00 1.524504132000000123e+00
4.663100000000000023e+00 1.519335905100000161e+00
4.664450000000000429e+00 1.514001174350000145e+00
4.665799999999999947e+00 1.508681764199999886e+00
4.667150000000000354e+00 1.502112893200000299e+00
4.668499999999999872e+00 1.493990027499999984e+00
4.669859999999999900e+00 1.476315530819999999e+00
4.671210000000000306e+00 1.450354650480000007e+00
4.672559999999999825e+00 1.410645863999999916e+00
4.673910000000000231e+00 1.346329123319999876e+00
4.675259999999999749e+00 1.269398543639999932e+00
4.676610000000000156e+00 1.166781458730000054e+00
4.677959999999999674e+00 1.046169618480000008e+00
4.679310000000000080e+00 9.229517837099999733e-01
4.680670000000000108e+00 7.850794177600000090e-01
4.682019999999999627e+00 6.549022295199999899e-01
4.683370000000000033e+00 5.369155869099999645e-01
4.684719999999999551e+00 4.272905003679999258e-01
4.686069999999999958e+00 3.370362126099999966e-01
4.687420000000000364e+00 2.626169241779999775e-01
4.688769999999999882e+00 2.030715664539999854e-01
4.690120000000000289e+00 1.568521521720000200e-01
4.691480000000000317e+00 1.212559920800000135e-01
4.692830000000000723e+00 9.428223968100001018e-02
4.694180000000000241e+00 7.361037541600000400e-02
4.695530000000000648e+00 5.807196727500001099e-02
4.696880000000000166e+00 4.615802457440000561e-02
4.698230000000000572e+00 3.695914310030000427e-02
4.699580000000000091e+00 2.995643880240000251e-02
4.700930000000000497e+00 2.441404490850000025e-02
4.702290000000000525e+00 2.005004730810000177e-02
4.703640000000000043e+00 1.662755554560000140e-02
4.704990000000000450e+00 1.385727769770000138e-02
4.706339999999999968e+00 1.164692078819999990e-02
4.707690000000000374e+00 9.851688709199999880e-03
4.709040000000000781e+00 8.367587356800001985e-03
4.710390000000000299e+00 7.171239047700000459e-03
4.711740000000000705e+00 6.169693708200001646e-03
4.713099999999999845e+00 5.328489466999999924e-03
4.714450000000000252e+00 4.614319796450000975e-03
4.715800000000000658e+00 4.003299209600000644e-03
4.717150000000000176e+00 3.484138878650000319e-03
4.718500000000000583e+00 3.044720650500000545e-03
4.719850000000000101e+00 2.666111109200000259e-03
4.721200000000000507e+00 2.340629324000000327e-03
4.722550000000000026e+00 2.062394255599999879e-03
4.723910000000000053e+00 1.822578956199999867e-03
4.725260000000000460e+00 1.623140985780000076e-03
4.726609999999999978e+00 1.454018674639999962e-03
4.727960000000000385e+00 1.314585638200000068e-03
4.729309999999999903e+00 1.212722775369999822e-03
4.730660000000000309e+00 1.127912341160000002e-03
4.732009999999999827e+00 1.059818815680000021e-03
4.733360000000000234e+00 9.970680839200001151e-04
4.734709999999999752e+00 9.397878531899998573e-04
4.736069999999999780e+00 8.925786964799999664e-04
4.737420000000000186e+00 8.448572705400000894e-04
4.738769999999999705e+00 7.952177324699998820e-04
4.740120000000000111e+00 7.377759773999999953e-04
4.741469999999999629e+00 6.820462350899999387e-04
4.742820000000000036e+00 6.306907179600000938e-04
4.744169999999999554e+00 5.836799792699999762e-04
4.745519999999999960e+00 5.407282763999999783e-04
4.746880000000000877e+00 5.021771820800000844e-04
